"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"South Shore","2019/11/30","1","0","1","22","10","PM","10 PM"
"South Shore","2019/11/30","3","0","3","23","11","PM","11 PM"
"South Shore","2019/12/1","2","1","3","0","12","AM","12 AM"
"South Shore","2019/12/1","0","1","1","1","1","AM","1 AM"
"South Shore","2019/12/1","1","0","1","3","3","AM","3 AM"
"South Shore","2019/12/1","1","0","1","6","6","AM","6 AM"
"South Shore","2019/12/1","2","3","5","8","8","AM","8 AM"
"South Shore","2019/12/1","0","4","4","9","9","AM","9 AM"
"South Shore","2019/12/1","2","2","4","10","10","AM","10 AM"
"South Shore","2019/12/1","4","0","4","11","11","AM","11 AM"
"South Shore","2019/12/1","2","1","3","12","12","PM","12 PM"
"South Shore","2019/12/1","1","2","3","13","1","PM","1 PM"
"South Shore","2019/12/1","3","2","5","14","2","PM","2 PM"
"South Shore","2019/12/1","1","3","4","15","3","PM","3 PM"
"South Shore","2019/12/1","2","1","3","16","4","PM","4 PM"
"South Shore","2019/12/1","2","0","2","17","5","PM","5 PM"
"South Shore","2019/12/1","5","1","6","18","6","PM","6 PM"
"South Shore","2019/12/1","4","1","5","19","7","PM","7 PM"
"South Shore","2019/12/1","1","0","1","21","9","PM","9 PM"
"South Shore","2019/12/1","1","1","2","22","10","PM","10 PM"
"South Shore","2019/12/1","3","0","3","23","11","PM","11 PM"
"South Shore","2019/12/2","3","0","3","0","12","AM","12 AM"
"South Shore","2019/12/2","1","0","1","2","2","AM","2 AM"
"South Shore","2019/12/2","1","0","1","3","3","AM","3 AM"
"South Shore","2019/12/2","1","3","4","5","5","AM","5 AM"
"South Shore","2019/12/2","0","3","3","6","6","AM","6 AM"
"South Shore","2019/12/2","1","5","6","7","7","AM","7 AM"
"South Shore","2019/12/2","0","2","2","8","8","AM","8 AM"
"South Shore","2019/12/2","1","3","4","9","9","AM","9 AM"
"South Shore","2019/12/2","1","5","6","10","10","AM","10 AM"
"South Shore","2019/12/2","2","1","3","11","11","AM","11 AM"
"South Shore","2019/12/2","6","5","11","12","12","PM","12 PM"
"South Shore","2019/12/2","5","0","5","13","1","PM","1 PM"
"South Shore","2019/12/2","2","3","5","14","2","PM","2 PM"
"South Shore","2019/12/2","3","2","5","15","3","PM","3 PM"
"South Shore","2019/12/2","4","1","5","16","4","PM","4 PM"
"South Shore","2019/12/2","3","2","5","17","5","PM","5 PM"
"South Shore","2019/12/2","4","2","6","18","6","PM","6 PM"
"South Shore","2019/12/2","5","1","6","19","7","PM","7 PM"
"South Shore","2019/12/2","2","1","3","20","8","PM","8 PM"
"South Shore","2019/12/2","1","1","2","21","9","PM","9 PM"
"South Shore","2019/12/2","1","0","1","22","10","PM","10 PM"
"South Shore","2019/12/2","2","0","2","23","11","PM","11 PM"
"South Shore","2019/12/3","1","2","3","0","12","AM","12 AM"
"South Shore","2019/12/3","1","0","1","1","1","AM","1 AM"
"South Shore","2019/12/3","1","0","1","3","3","AM","3 AM"
"South Shore","2019/12/3","0","1","1","5","5","AM","5 AM"
"South Shore","2019/12/3","0","2","2","6","6","AM","6 AM"
"South Shore","2019/12/3","1","3","4","7","7","AM","7 AM"
"South Shore","2019/12/3","1","3","4","8","8","AM","8 AM"
"South Shore","2019/12/3","4","3","7","9","9","AM","9 AM"
"South Shore","2019/12/3","0","1","1","10","10","AM","10 AM"
"South Shore","2019/12/3","3","2","5","11","11","AM","11 AM"
"South Shore","2019/12/3","5","6","11","12","12","PM","12 PM"
"South Shore","2019/12/3","6","3","9","13","1","PM","1 PM"
"South Shore","2019/12/3","7","4","11","14","2","PM","2 PM"
"South Shore","2019/12/3","6","6","12","15","3","PM","3 PM"
"South Shore","2019/12/3","6","0","6","16","4","PM","4 PM"
"South Shore","2019/12/3","3","1","4","17","5","PM","5 PM"
"South Shore","2019/12/3","2","1","3","18","6","PM","6 PM"
"South Shore","2019/12/3","4","2","6","19","7","PM","7 PM"
"South Shore","2019/12/3","3","2","5","20","8","PM","8 PM"
"South Shore","2019/12/3","5","4","9","21","9","PM","9 PM"
"South Shore","2019/12/3","4","1","5","22","10","PM","10 PM"
"South Shore","2019/12/3","2","0","2","23","11","PM","11 PM"
"South Shore","2019/12/4","1","0","1","1","1","AM","1 AM"
"South Shore","2019/12/4","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/4","1","1","2","4","4","AM","4 AM"
"South Shore","2019/12/4","0","1","1","5","5","AM","5 AM"
"South Shore","2019/12/4","0","3","3","6","6","AM","6 AM"
"South Shore","2019/12/4","1","5","6","7","7","AM","7 AM"
"South Shore","2019/12/4","1","8","9","8","8","AM","8 AM"
"South Shore","2019/12/4","4","1","5","9","9","AM","9 AM"
"South Shore","2019/12/4","2","5","7","10","10","AM","10 AM"
"South Shore","2019/12/4","4","7","11","11","11","AM","11 AM"
"South Shore","2019/12/4","5","5","10","12","12","PM","12 PM"
"South Shore","2019/12/4","6","4","10","13","1","PM","1 PM"
"South Shore","2019/12/4","7","6","13","14","2","PM","2 PM"
"South Shore","2019/12/4","8","3","11","15","3","PM","3 PM"
"South Shore","2019/12/4","2","3","5","16","4","PM","4 PM"
"South Shore","2019/12/4","1","0","1","17","5","PM","5 PM"
"South Shore","2019/12/4","5","2","7","18","6","PM","6 PM"
"South Shore","2019/12/4","5","0","5","19","7","PM","7 PM"
"South Shore","2019/12/4","3","3","6","20","8","PM","8 PM"
"South Shore","2019/12/4","2","2","4","21","9","PM","9 PM"
"South Shore","2019/12/4","1","1","2","22","10","PM","10 PM"
"South Shore","2019/12/5","1","1","2","1","1","AM","1 AM"
"South Shore","2019/12/5","1","0","1","5","5","AM","5 AM"
"South Shore","2019/12/5","0","2","2","6","6","AM","6 AM"
"South Shore","2019/12/5","1","4","5","7","7","AM","7 AM"
"South Shore","2019/12/5","0","4","4","8","8","AM","8 AM"
"South Shore","2019/12/5","1","3","4","9","9","AM","9 AM"
"South Shore","2019/12/5","3","2","5","10","10","AM","10 AM"
"South Shore","2019/12/5","2","1","3","11","11","AM","11 AM"
"South Shore","2019/12/5","1","3","4","12","12","PM","12 PM"
"South Shore","2019/12/5","2","4","6","13","1","PM","1 PM"
"South Shore","2019/12/5","4","1","5","14","2","PM","2 PM"
"South Shore","2019/12/5","5","1","6","15","3","PM","3 PM"
"South Shore","2019/12/5","3","2","5","16","4","PM","4 PM"
"South Shore","2019/12/5","1","2","3","17","5","PM","5 PM"
"South Shore","2019/12/5","3","1","4","18","6","PM","6 PM"
"South Shore","2019/12/5","5","2","7","19","7","PM","7 PM"
"South Shore","2019/12/5","2","1","3","20","8","PM","8 PM"
"South Shore","2019/12/5","3","0","3","21","9","PM","9 PM"
"South Shore","2019/12/5","3","0","3","22","10","PM","10 PM"
"South Shore","2019/12/6","3","2","5","0","12","AM","12 AM"
"South Shore","2019/12/6","0","2","2","1","1","AM","1 AM"
"South Shore","2019/12/6","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/6","0","1","1","5","5","AM","5 AM"
"South Shore","2019/12/6","1","3","4","6","6","AM","6 AM"
"South Shore","2019/12/6","0","3","3","7","7","AM","7 AM"
"South Shore","2019/12/6","1","2","3","8","8","AM","8 AM"
"South Shore","2019/12/6","2","2","4","9","9","AM","9 AM"
"South Shore","2019/12/6","3","3","6","10","10","AM","10 AM"
"South Shore","2019/12/6","5","5","10","11","11","AM","11 AM"
"South Shore","2019/12/6","1","0","1","12","12","PM","12 PM"
"South Shore","2019/12/6","10","4","14","13","1","PM","1 PM"
"South Shore","2019/12/6","1","0","1","14","2","PM","2 PM"
"South Shore","2019/12/6","5","0","5","15","3","PM","3 PM"
"South Shore","2019/12/6","0","1","1","16","4","PM","4 PM"
"South Shore","2019/12/6","2","1","3","17","5","PM","5 PM"
"South Shore","2019/12/6","4","0","4","18","6","PM","6 PM"
"South Shore","2019/12/6","1","1","2","19","7","PM","7 PM"
"South Shore","2019/12/6","0","3","3","20","8","PM","8 PM"
"South Shore","2019/12/6","1","0","1","21","9","PM","9 PM"
"South Shore","2019/12/6","1","1","2","22","10","PM","10 PM"
"South Shore","2019/12/6","1","0","1","23","11","PM","11 PM"
"South Shore","2019/12/7","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/7","1","0","1","1","1","AM","1 AM"
"South Shore","2019/12/7","0","1","1","2","2","AM","2 AM"
"South Shore","2019/12/7","0","1","1","5","5","AM","5 AM"
"South Shore","2019/12/7","0","2","2","7","7","AM","7 AM"
"South Shore","2019/12/7","2","0","2","8","8","AM","8 AM"
"South Shore","2019/12/7","0","5","5","9","9","AM","9 AM"
"South Shore","2019/12/7","0","1","1","10","10","AM","10 AM"
"South Shore","2019/12/7","3","1","4","11","11","AM","11 AM"
"South Shore","2019/12/7","3","5","8","12","12","PM","12 PM"
"South Shore","2019/12/7","4","0","4","13","1","PM","1 PM"
"South Shore","2019/12/7","1","1","2","14","2","PM","2 PM"
"South Shore","2019/12/7","4","1","5","15","3","PM","3 PM"
"South Shore","2019/12/7","3","2","5","16","4","PM","4 PM"
"South Shore","2019/12/7","3","2","5","17","5","PM","5 PM"
"South Shore","2019/12/7","0","2","2","18","6","PM","6 PM"
"South Shore","2019/12/7","3","2","5","19","7","PM","7 PM"
"South Shore","2019/12/7","2","1","3","20","8","PM","8 PM"
"South Shore","2019/12/7","2","2","4","21","9","PM","9 PM"
"South Shore","2019/12/7","6","3","9","22","10","PM","10 PM"
"South Shore","2019/12/7","5","3","8","23","11","PM","11 PM"
"South Shore","2019/12/8","3","2","5","0","12","AM","12 AM"
"South Shore","2019/12/8","1","0","1","1","1","AM","1 AM"
"South Shore","2019/12/8","2","1","3","3","3","AM","3 AM"
"South Shore","2019/12/8","1","0","1","5","5","AM","5 AM"
"South Shore","2019/12/8","0","1","1","6","6","AM","6 AM"
"South Shore","2019/12/8","2","2","4","7","7","AM","7 AM"
"South Shore","2019/12/8","0","5","5","8","8","AM","8 AM"
"South Shore","2019/12/8","2","7","9","9","9","AM","9 AM"
"South Shore","2019/12/8","0","1","1","10","10","AM","10 AM"
"South Shore","2019/12/8","2","2","4","11","11","AM","11 AM"
"South Shore","2019/12/8","2","2","4","12","12","PM","12 PM"
"South Shore","2019/12/8","1","1","2","13","1","PM","1 PM"
"South Shore","2019/12/8","3","1","4","14","2","PM","2 PM"
"South Shore","2019/12/8","0","1","1","15","3","PM","3 PM"
"South Shore","2019/12/8","1","0","1","16","4","PM","4 PM"
"South Shore","2019/12/8","1","1","2","17","5","PM","5 PM"
"South Shore","2019/12/8","2","2","4","18","6","PM","6 PM"
"South Shore","2019/12/8","2","0","2","20","8","PM","8 PM"
"South Shore","2019/12/8","2","0","2","21","9","PM","9 PM"
"South Shore","2019/12/8","3","0","3","22","10","PM","10 PM"
"South Shore","2019/12/8","2","0","2","23","11","PM","11 PM"
"South Shore","2019/12/9","1","2","3","0","12","AM","12 AM"
"South Shore","2019/12/9","1","0","1","1","1","AM","1 AM"
"South Shore","2019/12/9","0","2","2","2","2","AM","2 AM"
"South Shore","2019/12/9","0","2","2","3","3","AM","3 AM"
"South Shore","2019/12/9","1","3","4","4","4","AM","4 AM"
"South Shore","2019/12/9","0","2","2","5","5","AM","5 AM"
"South Shore","2019/12/9","1","4","5","6","6","AM","6 AM"
"South Shore","2019/12/9","1","3","4","7","7","AM","7 AM"
"South Shore","2019/12/9","1","3","4","8","8","AM","8 AM"
"South Shore","2019/12/9","3","4","7","9","9","AM","9 AM"
"South Shore","2019/12/9","3","0","3","10","10","AM","10 AM"
"South Shore","2019/12/9","5","3","8","11","11","AM","11 AM"
"South Shore","2019/12/9","1","2","3","12","12","PM","12 PM"
"South Shore","2019/12/9","1","2","3","13","1","PM","1 PM"
"South Shore","2019/12/9","6","4","10","14","2","PM","2 PM"
"South Shore","2019/12/9","2","2","4","15","3","PM","3 PM"
"South Shore","2019/12/9","2","1","3","16","4","PM","4 PM"
"South Shore","2019/12/9","3","1","4","17","5","PM","5 PM"
"South Shore","2019/12/9","3","2","5","18","6","PM","6 PM"
"South Shore","2019/12/9","3","1","4","19","7","PM","7 PM"
"South Shore","2019/12/9","3","0","3","20","8","PM","8 PM"
"South Shore","2019/12/9","5","0","5","21","9","PM","9 PM"
"South Shore","2019/12/9","3","0","3","22","10","PM","10 PM"
"South Shore","2019/12/9","1","0","1","23","11","PM","11 PM"
"South Shore","2019/12/10","1","0","1","3","3","AM","3 AM"
"South Shore","2019/12/10","0","1","1","4","4","AM","4 AM"
"South Shore","2019/12/10","0","1","1","5","5","AM","5 AM"
"South Shore","2019/12/10","0","1","1","6","6","AM","6 AM"
"South Shore","2019/12/10","0","1","1","7","7","AM","7 AM"
"South Shore","2019/12/10","2","3","5","8","8","AM","8 AM"
"South Shore","2019/12/10","3","3","6","9","9","AM","9 AM"
"South Shore","2019/12/10","3","3","6","10","10","AM","10 AM"
"South Shore","2019/12/10","4","3","7","11","11","AM","11 AM"
"South Shore","2019/12/10","0","3","3","12","12","PM","12 PM"
"South Shore","2019/12/10","3","3","6","13","1","PM","1 PM"
"South Shore","2019/12/10","3","4","7","14","2","PM","2 PM"
"South Shore","2019/12/10","1","0","1","15","3","PM","3 PM"
"South Shore","2019/12/10","9","1","10","16","4","PM","4 PM"
"South Shore","2019/12/10","2","1","3","17","5","PM","5 PM"
"South Shore","2019/12/10","2","0","2","18","6","PM","6 PM"
"South Shore","2019/12/10","3","0","3","19","7","PM","7 PM"
"South Shore","2019/12/10","2","2","4","20","8","PM","8 PM"
"South Shore","2019/12/10","1","1","2","21","9","PM","9 PM"
"South Shore","2019/12/10","4","0","4","22","10","PM","10 PM"
"South Shore","2019/12/10","1","0","1","23","11","PM","11 PM"
"South Shore","2019/12/11","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/11","1","1","2","1","1","AM","1 AM"
"South Shore","2019/12/11","1","0","1","2","2","AM","2 AM"
"South Shore","2019/12/11","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/11","0","2","2","4","4","AM","4 AM"
"South Shore","2019/12/11","0","2","2","5","5","AM","5 AM"
"South Shore","2019/12/11","1","2","3","6","6","AM","6 AM"
"South Shore","2019/12/11","0","5","5","7","7","AM","7 AM"
"South Shore","2019/12/11","1","2","3","8","8","AM","8 AM"
"South Shore","2019/12/11","1","5","6","9","9","AM","9 AM"
"South Shore","2019/12/11","3","1","4","10","10","AM","10 AM"
"South Shore","2019/12/11","3","4","7","11","11","AM","11 AM"
"South Shore","2019/12/11","2","2","4","12","12","PM","12 PM"
"South Shore","2019/12/11","3","0","3","13","1","PM","1 PM"
"South Shore","2019/12/11","4","5","9","14","2","PM","2 PM"
"South Shore","2019/12/11","1","1","2","15","3","PM","3 PM"
"South Shore","2019/12/11","3","0","3","16","4","PM","4 PM"
"South Shore","2019/12/11","3","1","4","17","5","PM","5 PM"
"South Shore","2019/12/11","4","0","4","19","7","PM","7 PM"
"South Shore","2019/12/11","3","4","7","20","8","PM","8 PM"
"South Shore","2019/12/11","1","2","3","21","9","PM","9 PM"
"South Shore","2019/12/11","3","0","3","22","10","PM","10 PM"
"South Shore","2019/12/11","1","1","2","23","11","PM","11 PM"
"South Shore","2019/12/12","2","1","3","0","12","AM","12 AM"
"South Shore","2019/12/12","1","0","1","2","2","AM","2 AM"
"South Shore","2019/12/12","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/12","1","1","2","4","4","AM","4 AM"
"South Shore","2019/12/12","0","5","5","5","5","AM","5 AM"
"South Shore","2019/12/12","1","4","5","6","6","AM","6 AM"
"South Shore","2019/12/12","1","3","4","7","7","AM","7 AM"
"South Shore","2019/12/12","0","4","4","8","8","AM","8 AM"
"South Shore","2019/12/12","1","6","7","9","9","AM","9 AM"
"South Shore","2019/12/12","3","4","7","10","10","AM","10 AM"
"South Shore","2019/12/12","3","7","10","11","11","AM","11 AM"
"South Shore","2019/12/12","6","2","8","12","12","PM","12 PM"
"South Shore","2019/12/12","2","2","4","13","1","PM","1 PM"
"South Shore","2019/12/12","3","3","6","14","2","PM","2 PM"
"South Shore","2019/12/12","5","3","8","15","3","PM","3 PM"
"South Shore","2019/12/12","4","2","6","16","4","PM","4 PM"
"South Shore","2019/12/12","5","2","7","17","5","PM","5 PM"
"South Shore","2019/12/12","4","3","7","18","6","PM","6 PM"
"South Shore","2019/12/12","3","1","4","19","7","PM","7 PM"
"South Shore","2019/12/12","4","3","7","20","8","PM","8 PM"
"South Shore","2019/12/12","1","1","2","21","9","PM","9 PM"
"South Shore","2019/12/12","2","2","4","23","11","PM","11 PM"
"South Shore","2019/12/13","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/13","1","1","2","1","1","AM","1 AM"
"South Shore","2019/12/13","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/13","0","3","3","5","5","AM","5 AM"
"South Shore","2019/12/13","0","9","9","6","6","AM","6 AM"
"South Shore","2019/12/13","0","1","1","7","7","AM","7 AM"
"South Shore","2019/12/13","0","2","2","8","8","AM","8 AM"
"South Shore","2019/12/13","0","1","1","9","9","AM","9 AM"
"South Shore","2019/12/13","7","3","10","10","10","AM","10 AM"
"South Shore","2019/12/13","2","1","3","11","11","AM","11 AM"
"South Shore","2019/12/13","0","2","2","12","12","PM","12 PM"
"South Shore","2019/12/13","6","2","8","13","1","PM","1 PM"
"South Shore","2019/12/13","4","3","7","14","2","PM","2 PM"
"South Shore","2019/12/13","5","0","5","15","3","PM","3 PM"
"South Shore","2019/12/13","2","4","6","16","4","PM","4 PM"
"South Shore","2019/12/13","2","2","4","17","5","PM","5 PM"
"South Shore","2019/12/13","4","2","6","18","6","PM","6 PM"
"South Shore","2019/12/13","1","3","4","19","7","PM","7 PM"
"South Shore","2019/12/13","3","4","7","20","8","PM","8 PM"
"South Shore","2019/12/13","4","0","4","21","9","PM","9 PM"
"South Shore","2019/12/13","2","0","2","22","10","PM","10 PM"
"South Shore","2019/12/13","2","0","2","23","11","PM","11 PM"
"South Shore","2019/12/14","2","0","2","0","12","AM","12 AM"
"South Shore","2019/12/14","2","0","2","2","2","AM","2 AM"
"South Shore","2019/12/14","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/14","1","0","1","4","4","AM","4 AM"
"South Shore","2019/12/14","1","0","1","6","6","AM","6 AM"
"South Shore","2019/12/14","1","1","2","7","7","AM","7 AM"
"South Shore","2019/12/14","1","1","2","8","8","AM","8 AM"
"South Shore","2019/12/14","1","0","1","9","9","AM","9 AM"
"South Shore","2019/12/14","0","3","3","10","10","AM","10 AM"
"South Shore","2019/12/14","1","6","7","11","11","AM","11 AM"
"South Shore","2019/12/14","1","1","2","12","12","PM","12 PM"
"South Shore","2019/12/14","4","2","6","13","1","PM","1 PM"
"South Shore","2019/12/14","2","1","3","14","2","PM","2 PM"
"South Shore","2019/12/14","4","3","7","15","3","PM","3 PM"
"South Shore","2019/12/14","4","2","6","16","4","PM","4 PM"
"South Shore","2019/12/14","3","0","3","17","5","PM","5 PM"
"South Shore","2019/12/14","1","0","1","18","6","PM","6 PM"
"South Shore","2019/12/14","3","1","4","19","7","PM","7 PM"
"South Shore","2019/12/14","1","2","3","21","9","PM","9 PM"
"South Shore","2019/12/14","2","0","2","23","11","PM","11 PM"
"South Shore","2019/12/15","2","0","2","0","12","AM","12 AM"
"South Shore","2019/12/15","0","1","1","1","1","AM","1 AM"
"South Shore","2019/12/15","1","0","1","2","2","AM","2 AM"
"South Shore","2019/12/15","1","0","1","3","3","AM","3 AM"
"South Shore","2019/12/15","1","1","2","5","5","AM","5 AM"
"South Shore","2019/12/15","2","1","3","7","7","AM","7 AM"
"South Shore","2019/12/15","0","2","2","9","9","AM","9 AM"
"South Shore","2019/12/15","1","2","3","10","10","AM","10 AM"
"South Shore","2019/12/15","0","1","1","11","11","AM","11 AM"
"South Shore","2019/12/15","5","1","6","12","12","PM","12 PM"
"South Shore","2019/12/15","1","1","2","13","1","PM","1 PM"
"South Shore","2019/12/15","3","1","4","14","2","PM","2 PM"
"South Shore","2019/12/15","2","1","3","15","3","PM","3 PM"
"South Shore","2019/12/15","2","0","2","16","4","PM","4 PM"
"South Shore","2019/12/15","1","0","1","17","5","PM","5 PM"
"South Shore","2019/12/15","2","1","3","18","6","PM","6 PM"
"South Shore","2019/12/15","1","2","3","19","7","PM","7 PM"
"South Shore","2019/12/15","1","0","1","21","9","PM","9 PM"
"South Shore","2019/12/16","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/16","0","1","1","2","2","AM","2 AM"
"South Shore","2019/12/16","2","2","4","3","3","AM","3 AM"
"South Shore","2019/12/16","1","3","4","5","5","AM","5 AM"
"South Shore","2019/12/16","1","0","1","6","6","AM","6 AM"
"South Shore","2019/12/16","0","2","2","7","7","AM","7 AM"
"South Shore","2019/12/16","1","1","2","8","8","AM","8 AM"
"South Shore","2019/12/16","0","5","5","9","9","AM","9 AM"
"South Shore","2019/12/16","2","4","6","10","10","AM","10 AM"
"South Shore","2019/12/16","2","2","4","11","11","AM","11 AM"
"South Shore","2019/12/16","3","3","6","12","12","PM","12 PM"
"South Shore","2019/12/16","3","2","5","13","1","PM","1 PM"
"South Shore","2019/12/16","4","2","6","14","2","PM","2 PM"
"South Shore","2019/12/16","4","3","7","15","3","PM","3 PM"
"South Shore","2019/12/16","1","1","2","16","4","PM","4 PM"
"South Shore","2019/12/16","4","0","4","17","5","PM","5 PM"
"South Shore","2019/12/16","1","0","1","18","6","PM","6 PM"
"South Shore","2019/12/16","3","0","3","19","7","PM","7 PM"
"South Shore","2019/12/16","2","2","4","20","8","PM","8 PM"
"South Shore","2019/12/16","1","0","1","21","9","PM","9 PM"
"South Shore","2019/12/16","1","1","2","22","10","PM","10 PM"
"South Shore","2019/12/17","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/17","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/17","0","1","1","4","4","AM","4 AM"
"South Shore","2019/12/17","0","3","3","5","5","AM","5 AM"
"South Shore","2019/12/17","1","8","9","6","6","AM","6 AM"
"South Shore","2019/12/17","0","1","1","7","7","AM","7 AM"
"South Shore","2019/12/17","5","4","9","8","8","AM","8 AM"
"South Shore","2019/12/17","3","5","8","9","9","AM","9 AM"
"South Shore","2019/12/17","2","2","4","10","10","AM","10 AM"
"South Shore","2019/12/17","0","3","3","11","11","AM","11 AM"
"South Shore","2019/12/17","3","0","3","12","12","PM","12 PM"
"South Shore","2019/12/17","3","1","4","13","1","PM","1 PM"
"South Shore","2019/12/17","1","3","4","14","2","PM","2 PM"
"South Shore","2019/12/17","4","2","6","15","3","PM","3 PM"
"South Shore","2019/12/17","6","0","6","16","4","PM","4 PM"
"South Shore","2019/12/17","6","2","8","17","5","PM","5 PM"
"South Shore","2019/12/17","1","1","2","18","6","PM","6 PM"
"South Shore","2019/12/17","4","0","4","19","7","PM","7 PM"
"South Shore","2019/12/17","1","0","1","20","8","PM","8 PM"
"South Shore","2019/12/17","2","1","3","21","9","PM","9 PM"
"South Shore","2019/12/17","1","0","1","22","10","PM","10 PM"
"South Shore","2019/12/18","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/18","2","1","3","1","1","AM","1 AM"
"South Shore","2019/12/18","1","0","1","2","2","AM","2 AM"
"South Shore","2019/12/18","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/18","1","4","5","5","5","AM","5 AM"
"South Shore","2019/12/18","0","3","3","6","6","AM","6 AM"
"South Shore","2019/12/18","1","4","5","7","7","AM","7 AM"
"South Shore","2019/12/18","1","2","3","8","8","AM","8 AM"
"South Shore","2019/12/18","1","6","7","9","9","AM","9 AM"
"South Shore","2019/12/18","1","2","3","10","10","AM","10 AM"
"South Shore","2019/12/18","3","3","6","11","11","AM","11 AM"
"South Shore","2019/12/18","5","4","9","12","12","PM","12 PM"
"South Shore","2019/12/18","6","3","9","13","1","PM","1 PM"
"South Shore","2019/12/18","5","0","5","14","2","PM","2 PM"
"South Shore","2019/12/18","7","3","10","15","3","PM","3 PM"
"South Shore","2019/12/18","4","0","4","16","4","PM","4 PM"
"South Shore","2019/12/18","2","2","4","17","5","PM","5 PM"
"South Shore","2019/12/18","4","0","4","18","6","PM","6 PM"
"South Shore","2019/12/18","3","0","3","19","7","PM","7 PM"
"South Shore","2019/12/18","2","1","3","20","8","PM","8 PM"
"South Shore","2019/12/18","1","0","1","21","9","PM","9 PM"
"South Shore","2019/12/18","0","1","1","22","10","PM","10 PM"
"South Shore","2019/12/18","1","0","1","23","11","PM","11 PM"
"South Shore","2019/12/19","1","0","1","0","12","AM","12 AM"
"South Shore","2019/12/19","3","2","5","1","1","AM","1 AM"
"South Shore","2019/12/19","0","1","1","2","2","AM","2 AM"
"South Shore","2019/12/19","0","3","3","5","5","AM","5 AM"
"South Shore","2019/12/19","0","4","4","6","6","AM","6 AM"
"South Shore","2019/12/19","1","4","5","7","7","AM","7 AM"
"South Shore","2019/12/19","0","3","3","8","8","AM","8 AM"
"South Shore","2019/12/19","2","4","6","9","9","AM","9 AM"
"South Shore","2019/12/19","3","1","4","10","10","AM","10 AM"
"South Shore","2019/12/19","3","2","5","11","11","AM","11 AM"
"South Shore","2019/12/19","5","5","10","12","12","PM","12 PM"
"South Shore","2019/12/19","9","0","9","13","1","PM","1 PM"
"South Shore","2019/12/19","4","2","6","15","3","PM","3 PM"
"South Shore","2019/12/19","5","1","6","16","4","PM","4 PM"
"South Shore","2019/12/19","2","2","4","17","5","PM","5 PM"
"South Shore","2019/12/19","1","0","1","18","6","PM","6 PM"
"South Shore","2019/12/19","5","0","5","19","7","PM","7 PM"
"South Shore","2019/12/19","3","2","5","20","8","PM","8 PM"
"South Shore","2019/12/19","1","1","2","21","9","PM","9 PM"
"South Shore","2019/12/19","1","0","1","22","10","PM","10 PM"
"South Shore","2019/12/20","0","1","1","1","1","AM","1 AM"
"South Shore","2019/12/20","1","1","2","4","4","AM","4 AM"
"South Shore","2019/12/20","0","2","2","5","5","AM","5 AM"
"South Shore","2019/12/20","1","6","7","6","6","AM","6 AM"
"South Shore","2019/12/20","4","5","9","7","7","AM","7 AM"
"South Shore","2019/12/20","1","3","4","8","8","AM","8 AM"
"South Shore","2019/12/20","1","2","3","9","9","AM","9 AM"
"South Shore","2019/12/20","4","4","8","10","10","AM","10 AM"
"South Shore","2019/12/20","0","1","1","11","11","AM","11 AM"
"South Shore","2019/12/20","2","2","4","12","12","PM","12 PM"
"South Shore","2019/12/20","2","1","3","13","1","PM","1 PM"
"South Shore","2019/12/20","5","2","7","14","2","PM","2 PM"
"South Shore","2019/12/20","4","0","4","15","3","PM","3 PM"
"South Shore","2019/12/20","5","2","7","16","4","PM","4 PM"
"South Shore","2019/12/20","6","2","8","17","5","PM","5 PM"
"South Shore","2019/12/20","2","2","4","18","6","PM","6 PM"
"South Shore","2019/12/20","4","1","5","19","7","PM","7 PM"
"South Shore","2019/12/20","3","1","4","20","8","PM","8 PM"
"South Shore","2019/12/20","3","2","5","21","9","PM","9 PM"
"South Shore","2019/12/20","1","1","2","22","10","PM","10 PM"
"South Shore","2019/12/20","1","0","1","23","11","PM","11 PM"
"South Shore","2019/12/21","3","0","3","1","1","AM","1 AM"
"South Shore","2019/12/21","0","1","1","2","2","AM","2 AM"
"South Shore","2019/12/21","0","1","1","3","3","AM","3 AM"
"South Shore","2019/12/21","1","0","1","4","4","AM","4 AM"
"South Shore","2019/12/21","0","3","3","6","6","AM","6 AM"
"South Shore","2019/12/21","1","2","3","7","7","AM","7 AM"
"South Shore","2019/12/21","0","1","1","8","8","AM","8 AM"
"South Shore","2019/12/21","0","2","2","9","9","AM","9 AM"
"South Shore","2019/12/21","3","0","3","10","10","AM","10 AM"
"South Shore","2019/12/21","1","1","2","11","11","AM","11 AM"
"South Shore","2019/12/21","0","1","1","12","12","PM","12 PM"
