"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"Bridgeport","2019/3/3","3","0","3","4","4","AM","4 AM"
"Bridgeport","2019/3/3","1","0","1","5","5","AM","5 AM"
"Bridgeport","2019/3/3","1","0","1","8","8","AM","8 AM"
"Bridgeport","2019/3/3","0","2","2","9","9","AM","9 AM"
"Bridgeport","2019/3/3","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/3","1","0","1","11","11","AM","11 AM"
"Bridgeport","2019/3/3","1","0","1","13","1","PM","1 PM"
"Bridgeport","2019/3/3","1","0","1","14","2","PM","2 PM"
"Bridgeport","2019/3/3","1","0","1","15","3","PM","3 PM"
"Bridgeport","2019/3/3","3","0","3","17","5","PM","5 PM"
"Bridgeport","2019/3/3","3","0","3","18","6","PM","6 PM"
"Bridgeport","2019/3/3","2","1","3","19","7","PM","7 PM"
"Bridgeport","2019/3/3","3","2","5","20","8","PM","8 PM"
"Bridgeport","2019/3/3","3","4","7","21","9","PM","9 PM"
"Bridgeport","2019/3/3","0","1","1","23","11","PM","11 PM"
"Bridgeport","2019/3/4","2","0","2","0","12","AM","12 AM"
"Bridgeport","2019/3/4","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/4","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/4","1","0","1","5","5","AM","5 AM"
"Bridgeport","2019/3/4","1","2","3","6","6","AM","6 AM"
"Bridgeport","2019/3/4","2","0","2","7","7","AM","7 AM"
"Bridgeport","2019/3/4","2","0","2","8","8","AM","8 AM"
"Bridgeport","2019/3/4","5","6","11","9","9","AM","9 AM"
"Bridgeport","2019/3/4","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/4","1","1","2","11","11","AM","11 AM"
"Bridgeport","2019/3/4","1","1","2","12","12","PM","12 PM"
"Bridgeport","2019/3/4","2","1","3","13","1","PM","1 PM"
"Bridgeport","2019/3/4","1","1","2","14","2","PM","2 PM"
"Bridgeport","2019/3/4","2","1","3","15","3","PM","3 PM"
"Bridgeport","2019/3/4","7","0","7","16","4","PM","4 PM"
"Bridgeport","2019/3/4","2","0","2","17","5","PM","5 PM"
"Bridgeport","2019/3/4","5","0","5","18","6","PM","6 PM"
"Bridgeport","2019/3/4","4","0","4","19","7","PM","7 PM"
"Bridgeport","2019/3/4","6","0","6","20","8","PM","8 PM"
"Bridgeport","2019/3/4","3","0","3","21","9","PM","9 PM"
"Bridgeport","2019/3/4","4","1","5","22","10","PM","10 PM"
"Bridgeport","2019/3/4","1","0","1","23","11","PM","11 PM"
"Bridgeport","2019/3/5","1","0","1","0","12","AM","12 AM"
"Bridgeport","2019/3/5","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/5","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/5","0","2","2","6","6","AM","6 AM"
"Bridgeport","2019/3/5","1","1","2","8","8","AM","8 AM"
"Bridgeport","2019/3/5","4","1","5","10","10","AM","10 AM"
"Bridgeport","2019/3/5","2","0","2","11","11","AM","11 AM"
"Bridgeport","2019/3/5","4","0","4","12","12","PM","12 PM"
"Bridgeport","2019/3/5","2","0","2","13","1","PM","1 PM"
"Bridgeport","2019/3/5","1","0","1","14","2","PM","2 PM"
"Bridgeport","2019/3/5","1","1","2","15","3","PM","3 PM"
"Bridgeport","2019/3/5","5","1","6","16","4","PM","4 PM"
"Bridgeport","2019/3/5","4","0","4","17","5","PM","5 PM"
"Bridgeport","2019/3/5","7","0","7","18","6","PM","6 PM"
"Bridgeport","2019/3/5","3","3","6","19","7","PM","7 PM"
"Bridgeport","2019/3/5","5","1","6","20","8","PM","8 PM"
"Bridgeport","2019/3/5","1","0","1","21","9","PM","9 PM"
"Bridgeport","2019/3/5","3","1","4","22","10","PM","10 PM"
"Bridgeport","2019/3/5","3","1","4","23","11","PM","11 PM"
"Bridgeport","2019/3/6","4","0","4","0","12","AM","12 AM"
"Bridgeport","2019/3/6","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/6","1","0","1","3","3","AM","3 AM"
"Bridgeport","2019/3/6","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/6","0","2","2","6","6","AM","6 AM"
"Bridgeport","2019/3/6","1","0","1","7","7","AM","7 AM"
"Bridgeport","2019/3/6","2","1","3","8","8","AM","8 AM"
"Bridgeport","2019/3/6","1","1","2","9","9","AM","9 AM"
"Bridgeport","2019/3/6","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/6","1","0","1","11","11","AM","11 AM"
"Bridgeport","2019/3/6","1","0","1","12","12","PM","12 PM"
"Bridgeport","2019/3/6","3","0","3","13","1","PM","1 PM"
"Bridgeport","2019/3/6","5","1","6","14","2","PM","2 PM"
"Bridgeport","2019/3/6","3","0","3","15","3","PM","3 PM"
"Bridgeport","2019/3/6","4","1","5","16","4","PM","4 PM"
"Bridgeport","2019/3/6","4","2","6","17","5","PM","5 PM"
"Bridgeport","2019/3/6","2","2","4","18","6","PM","6 PM"
"Bridgeport","2019/3/6","2","1","3","19","7","PM","7 PM"
"Bridgeport","2019/3/6","2","0","2","20","8","PM","8 PM"
"Bridgeport","2019/3/6","8","0","8","21","9","PM","9 PM"
"Bridgeport","2019/3/6","3","0","3","22","10","PM","10 PM"
"Bridgeport","2019/3/6","2","0","2","23","11","PM","11 PM"
"Bridgeport","2019/3/7","3","0","3","0","12","AM","12 AM"
"Bridgeport","2019/3/7","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/7","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/7","1","1","2","6","6","AM","6 AM"
"Bridgeport","2019/3/7","0","1","1","8","8","AM","8 AM"
"Bridgeport","2019/3/7","1","0","1","9","9","AM","9 AM"
"Bridgeport","2019/3/7","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/7","1","1","2","11","11","AM","11 AM"
"Bridgeport","2019/3/7","3","1","4","12","12","PM","12 PM"
"Bridgeport","2019/3/7","3","1","4","13","1","PM","1 PM"
"Bridgeport","2019/3/7","3","1","4","14","2","PM","2 PM"
"Bridgeport","2019/3/7","4","1","5","15","3","PM","3 PM"
"Bridgeport","2019/3/7","1","1","2","16","4","PM","4 PM"
"Bridgeport","2019/3/7","4","0","4","17","5","PM","5 PM"
"Bridgeport","2019/3/7","7","0","7","18","6","PM","6 PM"
"Bridgeport","2019/3/7","6","3","9","19","7","PM","7 PM"
"Bridgeport","2019/3/7","3","0","3","20","8","PM","8 PM"
"Bridgeport","2019/3/7","3","1","4","21","9","PM","9 PM"
"Bridgeport","2019/3/7","5","0","5","22","10","PM","10 PM"
"Bridgeport","2019/3/7","7","1","8","23","11","PM","11 PM"
"Bridgeport","2019/3/8","1","0","1","0","12","AM","12 AM"
"Bridgeport","2019/3/8","2","0","2","1","1","AM","1 AM"
"Bridgeport","2019/3/8","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/8","2","0","2","3","3","AM","3 AM"
"Bridgeport","2019/3/8","0","1","1","6","6","AM","6 AM"
"Bridgeport","2019/3/8","1","1","2","8","8","AM","8 AM"
"Bridgeport","2019/3/8","3","0","3","9","9","AM","9 AM"
"Bridgeport","2019/3/8","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/8","2","1","3","11","11","AM","11 AM"
"Bridgeport","2019/3/8","3","1","4","12","12","PM","12 PM"
"Bridgeport","2019/3/8","3","1","4","13","1","PM","1 PM"
"Bridgeport","2019/3/8","3","2","5","14","2","PM","2 PM"
"Bridgeport","2019/3/8","3","0","3","15","3","PM","3 PM"
"Bridgeport","2019/3/8","5","0","5","16","4","PM","4 PM"
"Bridgeport","2019/3/8","5","0","5","17","5","PM","5 PM"
"Bridgeport","2019/3/8","9","1","10","18","6","PM","6 PM"
"Bridgeport","2019/3/8","5","0","5","19","7","PM","7 PM"
"Bridgeport","2019/3/8","5","0","5","20","8","PM","8 PM"
"Bridgeport","2019/3/8","2","0","2","21","9","PM","9 PM"
"Bridgeport","2019/3/8","3","1","4","22","10","PM","10 PM"
"Bridgeport","2019/3/8","4","1","5","23","11","PM","11 PM"
"Bridgeport","2019/3/9","3","0","3","0","12","AM","12 AM"
"Bridgeport","2019/3/9","2","1","3","1","1","AM","1 AM"
"Bridgeport","2019/3/9","3","0","3","2","2","AM","2 AM"
"Bridgeport","2019/3/9","2","0","2","3","3","AM","3 AM"
"Bridgeport","2019/3/9","2","0","2","5","5","AM","5 AM"
"Bridgeport","2019/3/9","1","0","1","6","6","AM","6 AM"
"Bridgeport","2019/3/9","1","0","1","7","7","AM","7 AM"
"Bridgeport","2019/3/9","1","0","1","8","8","AM","8 AM"
"Bridgeport","2019/3/9","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/9","3","0","3","12","12","PM","12 PM"
"Bridgeport","2019/3/9","1","0","1","13","1","PM","1 PM"
"Bridgeport","2019/3/9","1","1","2","14","2","PM","2 PM"
"Bridgeport","2019/3/9","1","0","1","15","3","PM","3 PM"
"Bridgeport","2019/3/9","1","0","1","16","4","PM","4 PM"
"Bridgeport","2019/3/9","3","0","3","17","5","PM","5 PM"
"Bridgeport","2019/3/9","5","1","6","18","6","PM","6 PM"
"Bridgeport","2019/3/9","3","2","5","19","7","PM","7 PM"
"Bridgeport","2019/3/9","2","0","2","21","9","PM","9 PM"
"Bridgeport","2019/3/9","3","1","4","22","10","PM","10 PM"
"Bridgeport","2019/3/9","3","0","3","23","11","PM","11 PM"
"Bridgeport","2019/3/10","2","0","2","0","12","AM","12 AM"
"Bridgeport","2019/3/10","5","0","5","1","1","AM","1 AM"
"Bridgeport","2019/3/10","5","0","5","3","3","AM","3 AM"
"Bridgeport","2019/3/10","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/10","4","0","4","5","5","AM","5 AM"
"Bridgeport","2019/3/10","1","0","1","8","8","AM","8 AM"
"Bridgeport","2019/3/10","3","1","4","9","9","AM","9 AM"
"Bridgeport","2019/3/10","0","1","1","10","10","AM","10 AM"
"Bridgeport","2019/3/10","0","1","1","11","11","AM","11 AM"
"Bridgeport","2019/3/10","0","1","1","12","12","PM","12 PM"
"Bridgeport","2019/3/10","1","1","2","13","1","PM","1 PM"
"Bridgeport","2019/3/10","1","0","1","14","2","PM","2 PM"
"Bridgeport","2019/3/10","2","0","2","16","4","PM","4 PM"
"Bridgeport","2019/3/10","1","0","1","17","5","PM","5 PM"
"Bridgeport","2019/3/10","1","0","1","18","6","PM","6 PM"
"Bridgeport","2019/3/10","2","0","2","20","8","PM","8 PM"
"Bridgeport","2019/3/10","0","1","1","21","9","PM","9 PM"
"Bridgeport","2019/3/10","4","1","5","22","10","PM","10 PM"
"Bridgeport","2019/3/11","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/11","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/11","1","0","1","3","3","AM","3 AM"
"Bridgeport","2019/3/11","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/11","0","1","1","5","5","AM","5 AM"
"Bridgeport","2019/3/11","1","0","1","6","6","AM","6 AM"
"Bridgeport","2019/3/11","0","1","1","7","7","AM","7 AM"
"Bridgeport","2019/3/11","0","1","1","8","8","AM","8 AM"
"Bridgeport","2019/3/11","4","1","5","9","9","AM","9 AM"
"Bridgeport","2019/3/11","3","2","5","10","10","AM","10 AM"
"Bridgeport","2019/3/11","2","1","3","11","11","AM","11 AM"
"Bridgeport","2019/3/11","2","0","2","12","12","PM","12 PM"
"Bridgeport","2019/3/11","2","0","2","13","1","PM","1 PM"
"Bridgeport","2019/3/11","2","0","2","14","2","PM","2 PM"
"Bridgeport","2019/3/11","5","1","6","15","3","PM","3 PM"
"Bridgeport","2019/3/11","1","1","2","16","4","PM","4 PM"
"Bridgeport","2019/3/11","3","1","4","17","5","PM","5 PM"
"Bridgeport","2019/3/11","4","0","4","18","6","PM","6 PM"
"Bridgeport","2019/3/11","3","2","5","19","7","PM","7 PM"
"Bridgeport","2019/3/11","3","0","3","21","9","PM","9 PM"
"Bridgeport","2019/3/11","2","3","5","22","10","PM","10 PM"
"Bridgeport","2019/3/11","3","0","3","23","11","PM","11 PM"
"Bridgeport","2019/3/12","2","0","2","0","12","AM","12 AM"
"Bridgeport","2019/3/12","0","1","1","6","6","AM","6 AM"
"Bridgeport","2019/3/12","2","0","2","7","7","AM","7 AM"
"Bridgeport","2019/3/12","1","1","2","8","8","AM","8 AM"
"Bridgeport","2019/3/12","0","1","1","10","10","AM","10 AM"
"Bridgeport","2019/3/12","3","1","4","11","11","AM","11 AM"
"Bridgeport","2019/3/12","1","1","2","12","12","PM","12 PM"
"Bridgeport","2019/3/12","0","2","2","13","1","PM","1 PM"
"Bridgeport","2019/3/12","3","1","4","14","2","PM","2 PM"
"Bridgeport","2019/3/12","3","0","3","15","3","PM","3 PM"
"Bridgeport","2019/3/12","3","0","3","16","4","PM","4 PM"
"Bridgeport","2019/3/12","4","1","5","17","5","PM","5 PM"
"Bridgeport","2019/3/12","4","0","4","18","6","PM","6 PM"
"Bridgeport","2019/3/12","2","1","3","19","7","PM","7 PM"
"Bridgeport","2019/3/12","6","0","6","20","8","PM","8 PM"
"Bridgeport","2019/3/12","2","1","3","21","9","PM","9 PM"
"Bridgeport","2019/3/12","5","0","5","22","10","PM","10 PM"
"Bridgeport","2019/3/13","1","1","2","0","12","AM","12 AM"
"Bridgeport","2019/3/13","4","0","4","2","2","AM","2 AM"
"Bridgeport","2019/3/13","1","1","2","6","6","AM","6 AM"
"Bridgeport","2019/3/13","1","1","2","7","7","AM","7 AM"
"Bridgeport","2019/3/13","2","0","2","9","9","AM","9 AM"
"Bridgeport","2019/3/13","3","2","5","10","10","AM","10 AM"
"Bridgeport","2019/3/13","5","3","8","11","11","AM","11 AM"
"Bridgeport","2019/3/13","3","2","5","12","12","PM","12 PM"
"Bridgeport","2019/3/13","1","1","2","13","1","PM","1 PM"
"Bridgeport","2019/3/13","0","2","2","14","2","PM","2 PM"
"Bridgeport","2019/3/13","1","1","2","15","3","PM","3 PM"
"Bridgeport","2019/3/13","1","0","1","16","4","PM","4 PM"
"Bridgeport","2019/3/13","8","2","10","17","5","PM","5 PM"
"Bridgeport","2019/3/13","5","0","5","18","6","PM","6 PM"
"Bridgeport","2019/3/13","8","0","8","19","7","PM","7 PM"
"Bridgeport","2019/3/13","3","1","4","20","8","PM","8 PM"
"Bridgeport","2019/3/13","2","0","2","21","9","PM","9 PM"
"Bridgeport","2019/3/13","2","0","2","22","10","PM","10 PM"
"Bridgeport","2019/3/13","3","0","3","23","11","PM","11 PM"
"Bridgeport","2019/3/14","1","0","1","0","12","AM","12 AM"
"Bridgeport","2019/3/14","2","0","2","1","1","AM","1 AM"
"Bridgeport","2019/3/14","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/14","1","0","1","9","9","AM","9 AM"
"Bridgeport","2019/3/14","2","0","2","10","10","AM","10 AM"
"Bridgeport","2019/3/14","3","0","3","11","11","AM","11 AM"
"Bridgeport","2019/3/14","4","0","4","12","12","PM","12 PM"
"Bridgeport","2019/3/14","1","1","2","13","1","PM","1 PM"
"Bridgeport","2019/3/14","5","1","6","14","2","PM","2 PM"
"Bridgeport","2019/3/14","1","2","3","15","3","PM","3 PM"
"Bridgeport","2019/3/14","1","1","2","16","4","PM","4 PM"
"Bridgeport","2019/3/14","4","2","6","17","5","PM","5 PM"
"Bridgeport","2019/3/14","7","0","7","18","6","PM","6 PM"
"Bridgeport","2019/3/14","5","0","5","19","7","PM","7 PM"
"Bridgeport","2019/3/14","2","2","4","20","8","PM","8 PM"
"Bridgeport","2019/3/14","7","1","8","21","9","PM","9 PM"
"Bridgeport","2019/3/14","7","2","9","22","10","PM","10 PM"
"Bridgeport","2019/3/14","2","0","2","23","11","PM","11 PM"
"Bridgeport","2019/3/15","2","0","2","0","12","AM","12 AM"
"Bridgeport","2019/3/15","2","0","2","1","1","AM","1 AM"
"Bridgeport","2019/3/15","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/15","1","0","1","3","3","AM","3 AM"
"Bridgeport","2019/3/15","1","1","2","4","4","AM","4 AM"
"Bridgeport","2019/3/15","0","2","2","6","6","AM","6 AM"
"Bridgeport","2019/3/15","1","0","1","7","7","AM","7 AM"
"Bridgeport","2019/3/15","2","1","3","8","8","AM","8 AM"
"Bridgeport","2019/3/15","2","0","2","9","9","AM","9 AM"
"Bridgeport","2019/3/15","1","2","3","11","11","AM","11 AM"
"Bridgeport","2019/3/15","3","1","4","13","1","PM","1 PM"
"Bridgeport","2019/3/15","5","0","5","14","2","PM","2 PM"
"Bridgeport","2019/3/15","3","0","3","15","3","PM","3 PM"
"Bridgeport","2019/3/15","7","0","7","16","4","PM","4 PM"
"Bridgeport","2019/3/15","6","0","6","17","5","PM","5 PM"
"Bridgeport","2019/3/15","8","1","9","18","6","PM","6 PM"
"Bridgeport","2019/3/15","9","0","9","19","7","PM","7 PM"
"Bridgeport","2019/3/15","5","1","6","20","8","PM","8 PM"
"Bridgeport","2019/3/15","7","1","8","21","9","PM","9 PM"
"Bridgeport","2019/3/15","4","2","6","22","10","PM","10 PM"
"Bridgeport","2019/3/15","4","0","4","23","11","PM","11 PM"
"Bridgeport","2019/3/16","7","2","9","0","12","AM","12 AM"
"Bridgeport","2019/3/16","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/16","2","0","2","2","2","AM","2 AM"
"Bridgeport","2019/3/16","0","1","1","3","3","AM","3 AM"
"Bridgeport","2019/3/16","3","1","4","4","4","AM","4 AM"
"Bridgeport","2019/3/16","2","0","2","6","6","AM","6 AM"
"Bridgeport","2019/3/16","1","0","1","7","7","AM","7 AM"
"Bridgeport","2019/3/16","3","3","6","8","8","AM","8 AM"
"Bridgeport","2019/3/16","2","2","4","9","9","AM","9 AM"
"Bridgeport","2019/3/16","2","0","2","11","11","AM","11 AM"
"Bridgeport","2019/3/16","5","1","6","12","12","PM","12 PM"
"Bridgeport","2019/3/16","3","1","4","13","1","PM","1 PM"
"Bridgeport","2019/3/16","2","0","2","14","2","PM","2 PM"
"Bridgeport","2019/3/16","13","0","13","15","3","PM","3 PM"
"Bridgeport","2019/3/16","10","1","11","16","4","PM","4 PM"
"Bridgeport","2019/3/16","10","0","10","17","5","PM","5 PM"
"Bridgeport","2019/3/16","7","1","8","18","6","PM","6 PM"
"Bridgeport","2019/3/16","4","0","4","19","7","PM","7 PM"
"Bridgeport","2019/3/16","6","0","6","20","8","PM","8 PM"
"Bridgeport","2019/3/16","6","0","6","21","9","PM","9 PM"
"Bridgeport","2019/3/16","6","1","7","22","10","PM","10 PM"
"Bridgeport","2019/3/16","4","0","4","23","11","PM","11 PM"
"Bridgeport","2019/3/17","4","0","4","0","12","AM","12 AM"
"Bridgeport","2019/3/17","6","0","6","1","1","AM","1 AM"
"Bridgeport","2019/3/17","3","1","4","2","2","AM","2 AM"
"Bridgeport","2019/3/17","6","1","7","3","3","AM","3 AM"
"Bridgeport","2019/3/17","2","0","2","4","4","AM","4 AM"
"Bridgeport","2019/3/17","2","1","3","6","6","AM","6 AM"
"Bridgeport","2019/3/17","4","3","7","9","9","AM","9 AM"
"Bridgeport","2019/3/17","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/17","1","2","3","11","11","AM","11 AM"
"Bridgeport","2019/3/17","1","1","2","12","12","PM","12 PM"
"Bridgeport","2019/3/17","1","0","1","13","1","PM","1 PM"
"Bridgeport","2019/3/17","1","0","1","14","2","PM","2 PM"
"Bridgeport","2019/3/17","3","0","3","15","3","PM","3 PM"
"Bridgeport","2019/3/17","3","0","3","16","4","PM","4 PM"
"Bridgeport","2019/3/17","2","0","2","17","5","PM","5 PM"
"Bridgeport","2019/3/17","3","0","3","19","7","PM","7 PM"
"Bridgeport","2019/3/17","3","0","3","20","8","PM","8 PM"
"Bridgeport","2019/3/17","1","1","2","21","9","PM","9 PM"
"Bridgeport","2019/3/17","2","1","3","22","10","PM","10 PM"
"Bridgeport","2019/3/17","3","0","3","23","11","PM","11 PM"
"Bridgeport","2019/3/18","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/18","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/18","2","0","2","5","5","AM","5 AM"
"Bridgeport","2019/3/18","0","1","1","6","6","AM","6 AM"
"Bridgeport","2019/3/18","0","1","1","8","8","AM","8 AM"
"Bridgeport","2019/3/18","2","1","3","10","10","AM","10 AM"
"Bridgeport","2019/3/18","2","1","3","11","11","AM","11 AM"
"Bridgeport","2019/3/18","1","1","2","12","12","PM","12 PM"
"Bridgeport","2019/3/18","5","0","5","13","1","PM","1 PM"
"Bridgeport","2019/3/18","2","0","2","14","2","PM","2 PM"
"Bridgeport","2019/3/18","2","0","2","15","3","PM","3 PM"
"Bridgeport","2019/3/18","2","1","3","16","4","PM","4 PM"
"Bridgeport","2019/3/18","2","0","2","17","5","PM","5 PM"
"Bridgeport","2019/3/18","2","1","3","18","6","PM","6 PM"
"Bridgeport","2019/3/18","2","0","2","19","7","PM","7 PM"
"Bridgeport","2019/3/18","4","0","4","20","8","PM","8 PM"
"Bridgeport","2019/3/18","2","0","2","22","10","PM","10 PM"
"Bridgeport","2019/3/18","1","1","2","23","11","PM","11 PM"
"Bridgeport","2019/3/19","2","0","2","0","12","AM","12 AM"
"Bridgeport","2019/3/19","4","0","4","1","1","AM","1 AM"
"Bridgeport","2019/3/19","0","1","1","2","2","AM","2 AM"
"Bridgeport","2019/3/19","2","0","2","4","4","AM","4 AM"
"Bridgeport","2019/3/19","1","0","1","5","5","AM","5 AM"
"Bridgeport","2019/3/19","0","1","1","6","6","AM","6 AM"
"Bridgeport","2019/3/19","1","0","1","7","7","AM","7 AM"
"Bridgeport","2019/3/19","1","0","1","9","9","AM","9 AM"
"Bridgeport","2019/3/19","1","1","2","10","10","AM","10 AM"
"Bridgeport","2019/3/19","2","0","2","12","12","PM","12 PM"
"Bridgeport","2019/3/19","1","0","1","13","1","PM","1 PM"
"Bridgeport","2019/3/19","1","0","1","14","2","PM","2 PM"
"Bridgeport","2019/3/19","1","0","1","15","3","PM","3 PM"
"Bridgeport","2019/3/19","2","0","2","16","4","PM","4 PM"
"Bridgeport","2019/3/19","3","0","3","17","5","PM","5 PM"
"Bridgeport","2019/3/19","2","1","3","18","6","PM","6 PM"
"Bridgeport","2019/3/19","5","1","6","20","8","PM","8 PM"
"Bridgeport","2019/3/19","6","1","7","21","9","PM","9 PM"
"Bridgeport","2019/3/19","5","1","6","22","10","PM","10 PM"
"Bridgeport","2019/3/19","3","0","3","23","11","PM","11 PM"
"Bridgeport","2019/3/20","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/20","0","1","1","5","5","AM","5 AM"
"Bridgeport","2019/3/20","2","2","4","6","6","AM","6 AM"
"Bridgeport","2019/3/20","1","0","1","7","7","AM","7 AM"
"Bridgeport","2019/3/20","0","1","1","8","8","AM","8 AM"
"Bridgeport","2019/3/20","1","0","1","9","9","AM","9 AM"
"Bridgeport","2019/3/20","0","1","1","10","10","AM","10 AM"
"Bridgeport","2019/3/20","3","2","5","12","12","PM","12 PM"
"Bridgeport","2019/3/20","0","2","2","13","1","PM","1 PM"
"Bridgeport","2019/3/20","4","2","6","14","2","PM","2 PM"
"Bridgeport","2019/3/20","3","0","3","16","4","PM","4 PM"
"Bridgeport","2019/3/20","3","1","4","17","5","PM","5 PM"
"Bridgeport","2019/3/20","7","0","7","18","6","PM","6 PM"
"Bridgeport","2019/3/20","4","1","5","19","7","PM","7 PM"
"Bridgeport","2019/3/20","5","0","5","20","8","PM","8 PM"
"Bridgeport","2019/3/20","2","0","2","21","9","PM","9 PM"
"Bridgeport","2019/3/20","3","1","4","22","10","PM","10 PM"
"Bridgeport","2019/3/21","1","0","1","0","12","AM","12 AM"
"Bridgeport","2019/3/21","1","0","1","1","1","AM","1 AM"
"Bridgeport","2019/3/21","1","0","1","4","4","AM","4 AM"
"Bridgeport","2019/3/21","1","0","1","5","5","AM","5 AM"
"Bridgeport","2019/3/21","0","1","1","6","6","AM","6 AM"
"Bridgeport","2019/3/21","0","2","2","8","8","AM","8 AM"
"Bridgeport","2019/3/21","0","1","1","9","9","AM","9 AM"
"Bridgeport","2019/3/21","1","2","3","10","10","AM","10 AM"
"Bridgeport","2019/3/21","2","1","3","11","11","AM","11 AM"
"Bridgeport","2019/3/21","2","1","3","12","12","PM","12 PM"
"Bridgeport","2019/3/21","1","1","2","13","1","PM","1 PM"
"Bridgeport","2019/3/21","1","3","4","14","2","PM","2 PM"
"Bridgeport","2019/3/21","5","1","6","15","3","PM","3 PM"
"Bridgeport","2019/3/21","1","0","1","16","4","PM","4 PM"
"Bridgeport","2019/3/21","5","0","5","17","5","PM","5 PM"
"Bridgeport","2019/3/21","3","1","4","18","6","PM","6 PM"
"Bridgeport","2019/3/21","8","0","8","19","7","PM","7 PM"
"Bridgeport","2019/3/21","5","1","6","20","8","PM","8 PM"
"Bridgeport","2019/3/21","3","1","4","21","9","PM","9 PM"
"Bridgeport","2019/3/21","4","0","4","22","10","PM","10 PM"
"Bridgeport","2019/3/21","3","0","3","23","11","PM","11 PM"
"Bridgeport","2019/3/22","6","0","6","0","12","AM","12 AM"
"Bridgeport","2019/3/22","1","2","3","6","6","AM","6 AM"
"Bridgeport","2019/3/22","1","0","1","8","8","AM","8 AM"
"Bridgeport","2019/3/22","2","0","2","9","9","AM","9 AM"
"Bridgeport","2019/3/22","3","1","4","10","10","AM","10 AM"
"Bridgeport","2019/3/22","2","1","3","11","11","AM","11 AM"
"Bridgeport","2019/3/22","0","1","1","12","12","PM","12 PM"
"Bridgeport","2019/3/22","2","0","2","13","1","PM","1 PM"
"Bridgeport","2019/3/22","2","2","4","14","2","PM","2 PM"
"Bridgeport","2019/3/22","4","0","4","15","3","PM","3 PM"
"Bridgeport","2019/3/22","8","1","9","16","4","PM","4 PM"
"Bridgeport","2019/3/22","7","1","8","17","5","PM","5 PM"
"Bridgeport","2019/3/22","8","0","8","18","6","PM","6 PM"
"Bridgeport","2019/3/22","6","0","6","19","7","PM","7 PM"
"Bridgeport","2019/3/22","5","1","6","20","8","PM","8 PM"
"Bridgeport","2019/3/22","5","0","5","21","9","PM","9 PM"
"Bridgeport","2019/3/22","3","0","3","22","10","PM","10 PM"
"Bridgeport","2019/3/22","5","0","5","23","11","PM","11 PM"
"Bridgeport","2019/3/23","3","0","3","0","12","AM","12 AM"
"Bridgeport","2019/3/23","4","1","5","1","1","AM","1 AM"
"Bridgeport","2019/3/23","1","0","1","2","2","AM","2 AM"
"Bridgeport","2019/3/23","1","0","1","3","3","AM","3 AM"
"Bridgeport","2019/3/23","0","1","1","4","4","AM","4 AM"
"Bridgeport","2019/3/23","1","0","1","5","5","AM","5 AM"
"Bridgeport","2019/3/23","1","1","2","6","6","AM","6 AM"
"Bridgeport","2019/3/23","3","1","4","9","9","AM","9 AM"
"Bridgeport","2019/3/23","1","0","1","10","10","AM","10 AM"
"Bridgeport","2019/3/23","2","1","3","11","11","AM","11 AM"
"Bridgeport","2019/3/23","3","0","3","12","12","PM","12 PM"
"Bridgeport","2019/3/23","2","1","3","14","2","PM","2 PM"
"Bridgeport","2019/3/23","3","1","4","15","3","PM","3 PM"
"Bridgeport","2019/3/23","7","1","8","16","4","PM","4 PM"
"Bridgeport","2019/3/23","6","0","6","17","5","PM","5 PM"
"Bridgeport","2019/3/23","5","0","5","18","6","PM","6 PM"
"Bridgeport","2019/3/23","8","2","10","19","7","PM","7 PM"
"Bridgeport","2019/3/23","4","0","4","20","8","PM","8 PM"
"Bridgeport","2019/3/23","6","0","6","21","9","PM","9 PM"
"Bridgeport","2019/3/23","3","1","4","22","10","PM","10 PM"
